variant,training_seed,validation_seed,evaluation_seed,selected_training_timesteps,evaluation_steps,mean_action,std_action,min_action,max_action,cumulative_action,mean_reward,cumulative_reward,lower_violation_fraction,upper_violation_fraction,outside_range_fraction,temporal_lower_fraction,temporal_upper_fraction,temporal_any_fraction,cumulative_lower_violation,cumulative_upper_violation,cumulative_total_violation,mean_violation_per_node_value,minimum_node_chlorine,maximum_node_chlorine
oracle,0,100,200,2500,100,0.16615059439092875,0.27608760141422134,0.0,0.8594958782196045,16.615059439092875,-1.4528255277872086,-145.28255277872086,0.6890909090909091,0.0,0.6890909090909091,1.0,0.0,1.0,145.11640178841137,0.0,145.11640178841137,0.1319240016258285,0.0,0.8594958782196046
