variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,0,84,0.857,0.857,0.0,0.12901687182716295
ekf_random,0,85,0.879,0.879,0.0,0.12862730803062147
ekf_random,0,86,0.93,0.93,0.0,0.12414197285926651
ekf_random,0,87,0.842,0.842,0.0,0.1322716426802191
ekf_random,0,88,0.921,0.921,0.0,0.1225228162631795
ekf_random,0,89,0.85,0.85,0.0,0.12951945744514928
ekf_random,0,90,0.909,0.909,0.0,0.12474859841424053
ekf_random,0,91,0.933,0.933,0.0,0.12585155087507607
ekf_random,0,92,0.952,0.952,0.0,0.12187314980937809
ekf_random,0,93,0.952,0.952,0.0,0.12187981401822676
ekf_random,0,94,0.918,0.918,0.0,0.12329231424854069
ekf_random,0,95,0.945,0.945,0.0,0.1223638916346678
ekf_random,0,96,0.961,0.961,0.0,0.12176922397854398
ekf_random,0,97,0.838,0.838,0.0,0.1325445119187307
ekf_random,0,98,0.857,0.857,0.0,0.12995993408908973
ekf_random,0,99,0.902,0.902,0.0,0.12339669136428888
ekf_random,0,100,0.926,0.926,0.0,0.12245950866868663
ekf_random,0,101,0.912,0.912,0.0,0.12329970173869914
ekf_random,0,102,0.838,0.838,0.0,0.13127170223997964
ekf_random,0,103,0.916,0.916,0.0,0.12509836041489736
ekf_random,0,104,0.918,0.918,0.0,0.12392555841727661
ekf_random,0,105,0.876,0.876,0.0,0.12852368356933033
ekf_random,0,106,0.962,0.962,0.0,0.11992418317264388
ekf_random,0,107,0.931,0.931,0.0,0.12587774417947473
ekf_random,0,108,0.968,0.968,0.0,0.12028773938116778
ekf_random,0,109,0.916,0.916,0.0,0.1257176136958315
ekf_random,0,110,0.933,0.933,0.0,0.12206068722897126
ekf_random,0,111,0.835,0.835,0.0,0.13211938833211975
ekf_random,0,112,0.955,0.955,0.0,0.11953081629609694
ekf_random,0,113,0.917,0.917,0.0,0.12453476637390687
ekf_random,0,114,0.95,0.95,0.0,0.12176322636261726
