variant,n_training_seeds,selected_training_timesteps_mean,selected_training_timesteps_std,evaluation_steps_mean,evaluation_steps_std,mean_action_mean,mean_action_std,std_action_mean,std_action_std,min_action_mean,min_action_std,max_action_mean,max_action_std,cumulative_action_mean,cumulative_action_std,mean_reward_mean,mean_reward_std,cumulative_reward_mean,cumulative_reward_std,lower_violation_fraction_mean,lower_violation_fraction_std,upper_violation_fraction_mean,upper_violation_fraction_std,outside_range_fraction_mean,outside_range_fraction_std,temporal_lower_fraction_mean,temporal_lower_fraction_std,temporal_upper_fraction_mean,temporal_upper_fraction_std,temporal_any_fraction_mean,temporal_any_fraction_std,cumulative_lower_violation_mean,cumulative_lower_violation_std,cumulative_upper_violation_mean,cumulative_upper_violation_std,cumulative_total_violation_mean,cumulative_total_violation_std,mean_violation_per_node_value_mean,mean_violation_per_node_value_std,minimum_node_chlorine_mean,minimum_node_chlorine_std,maximum_node_chlorine_mean,maximum_node_chlorine_std
ekf,3,60000.0,26457.513110645905,1000.0,0.0,0.6809515513749793,0.44958751706650973,0.6271536437239056,0.0740631894266357,0.0,0.0,2.9919492403666177,0.4540573511605578,680.9515513749793,449.5875170665097,-0.9931761445220714,0.5262703996020974,-993.1761445220715,526.2703996020974,0.05986458333333333,0.024808098108698964,0.12377083333333333,0.12584770889187188,0.1836354166666667,0.10693457921444698,0.363,0.1318787321746763,0.377,0.2983571685078138,0.6163333333333334,0.07678758580222024,272.8177866360334,104.3513007150993,713.5488420976413,618.4196568554576,986.3666287336747,526.9949007286035,0.030823957147927336,0.016468590647768858,0.0,0.0,2.9919492403666186,0.454057351160558
oracle,3,53333.333333333336,25166.11478423583,1000.0,0.0,0.2293147891710202,0.36548088706773985,0.32267697402457024,0.3255618275495615,0.0,0.0,2.2483056783676147,0.9292678729473348,229.31478917102018,365.4808870677399,-0.3136258864189343,0.3045100760194942,-313.6258864189343,304.5100760194942,0.04571875,0.036138986803554686,0.01620833333333333,0.027561053202768453,0.061927083333333334,0.05552067405386784,0.17133333333333334,0.1688381868338242,0.075,0.12559856687080473,0.21833333333333335,0.24761327374220737,195.5124725679284,138.04791100602202,115.82026615712505,198.55835463620275,311.3327387250534,301.07241151006303,0.009729148085157919,0.00940851285968947,0.0,0.0,2.248305678367615,0.9292678729473354
