variant,training_seed,validation_seed,evaluation_seed,selected_training_timesteps,evaluation_steps,mean_action,std_action,min_action,max_action,cumulative_action,mean_reward,cumulative_reward,lower_violation_fraction,upper_violation_fraction,outside_range_fraction,temporal_lower_fraction,temporal_upper_fraction,temporal_any_fraction,cumulative_lower_violation,cumulative_upper_violation,cumulative_total_violation,mean_violation_per_node_value,minimum_node_chlorine,maximum_node_chlorine
ekf,0,100,200,256,20,0.006842377595603466,0.00507625473120166,0.0,0.018989751115441322,0.13684755191206932,-74.37842826843261,-1487.5685653686523,1.0,0.0,1.0,1.0,0.0,1.0,1487.5672041588766,0.0,1487.5672041588766,0.29515222304739613,0.0,0.018989751115441322
